plasma1.fb,tep_fep.to_SDS_Fraction[1],i_iss.T,blanket.TBR,Doubling_Time,Self_Sufficiency_Time,Startup_Inventory
0.08,0.1,9.33333,1.25.3,3041.0,86.0,3287.7158689076
0.08,0.1,12.0,1.05,,141.0,3943.59826876285
0.08,0.1,12.0,1.11667,7665.0,107.0,3898.852967020178
0.08,0.1,12.0,1.18333,4609.0,95.0,3865.921220435445
0.08,0.1,12.0,1.25,3295.0,88.0,3838.5457927719685
0.08,0.1,12.0,1.05.1,,141.0,3943.59826876285
0.08,0.1,12.0,1.05.2,,141.0,3943.59826876285
0.08,0.1,12.0,1.05.3,,141.0,3943.59826876285
0.08,0.1,12.0,1.11667.1,7665.0,107.0,3898.852967020178
0.08,0.1,12.0,1.11667.2,7665.0,107.0,3898.852967020178
0.08,0.1,12.0,1.11667.3,7665.0,107.0,3898.852967020178
0.08,0.1,12.0,1.11667.4,7665.0,107.0,3898.852967020178
0.08,0.1,12.0,1.11667.5,7665.0,107.0,3898.852967020178
0.08,0.1,12.0,1.11667.6,7665.0,107.0,3898.852967020178
0.08,0.1,12.0,1.11667.7,7665.0,107.0,3898.852967020178
0.08,0.1,12.0,1.18333.1,4609.0,95.0,3865.921220435445
0.08,0.1,12.0,1.18333.2,4609.0,95.0,3865.921220435445
0.08,0.1,12.0,1.18333.3,4609.0,95.0,3865.921220435445
0.08,0.1,12.0,1.25.1,3295.0,88.0,3838.5457927719685
0.08,0.1,12.0,1.25.2,3295.0,88.0,3838.5457927719685
0.08,0.1,12.0,1.25.3,3295.0,88.0,3838.5457927719685
0.08,0.1,12.0,1.25.4,3295.0,88.0,3838.5457927719685
0.08,0.1,12.0,1.25.5,3295.0,88.0,3838.5457927719685
0.08,0.39667,4.0,1.05,,138.0,1940.378306937319
0.08,0.39667,4.0,1.11667,5413.0,105.0,1896.752760248577
0.08,0.39667,4.0,1.18333,3280.0,93.0,1864.921109176246
0.08,0.39667,4.0,1.25,2353.0,85.0,1838.855614601626
0.08,0.39667,4.0,1.05.1,,138.0,1940.378306937319
0.08,0.39667,4.0,1.05.2,,138.0,1940.378306937319
0.08,0.39667,4.0,1.05.3,,138.0,1940.378306937319
0.08,0.39667,4.0,1.05.4,,138.0,1940.378306937319
0.08,0.39667,4.0,1.05.5,,138.0,1940.378306937319
0.08,0.39667,4.0,1.11667.1,5413.0,105.0,1896.752760248577
0.08,0.39667,4.0,1.11667.2,5413.0,105.0,1896.752760248577
0.08,0.39667,4.0,1.11667.3,5413.0,105.0,1896.752760248577
0.08,0.39667,4.0,1.18333.1,3280.0,93.0,1864.921109176246
0.08,0.39667,4.0,1.18333.2,3280.0,93.0,1864.921109176246
0.08,0.39667,4.0,1.25.1,2353.0,85.0,1838.855614601626
0.08,0.39667,4.0,1.25.2,2353.0,85.0,1838.855614601626
0.08,0.39667,4.0,1.25.3,2353.0,85.0,1838.855614601626
0.08,0.39667,4.0,1.25.4,2353.0,85.0,1838.855614601626
0.08,0.39667,6.66667,1.05,,138.0,2311.1079101125342
0.08,0.39667,6.66667,1.11667,5800.0,105.0,2267.4821243122624
0.08,0.39667,6.66667,1.18333,3516.0,93.0,2235.649255043757
0.08,0.39667,6.66667,1.25,2522.0,85.0,2209.5804072820274
0.08,0.39667,6.66667,1.05.1,,138.0,2311.1079101125342
0.08,0.39667,6.66667,1.05.2,,138.0,2311.1079101125342
0.08,0.39667,6.66667,1.05.3,,138.0,2311.1079101125342
0.08,0.39667,6.66667,1.05.4,,138.0,2311.1079101125342
0.08,0.39667,6.66667,1.05.5,,138.0,2311.1079101125342
0.08,0.39667,6.66667,1.05.6,,138.0,2311.1079101125342
0.08,0.39667,6.66667,1.05.7,,138.0,2311.1079101125342
0.08,0.39667,6.66667,1.11667.1,5800.0,105.0,2267.4821243122624
0.08,0.39667,6.66667,1.18333.1,3516.0,93.0,2235.649255043757
0.08,0.39667,6.66667,1.18333.2,3516.0,93.0,2235.649255043757
0.08,0.39667,6.66667,1.18333.3,3516.0,93.0,2235.649255043757
0.08,0.39667,6.66667,1.18333.4,3516.0,93.0,2235.649255043757
0.08,0.39667,6.66667,1.18333.5,3516.0,93.0,2235.649255043757
0.08,0.39667,6.66667,1.18333.6,3516.0,93.0,2235.649255043757
0.08,0.39667,6.66667,1.18333.7,3516.0,93.0,2235.649255043757
0.08,0.39667,6.66667,1.25.1,2522.0,85.0,2209.5804072820274
0.08,0.39667,6.66667,1.25.2,2522.0,85.0,2209.5804072820274
0.08,0.39667,9.33333,1.05,,138.0,2681.8243323510974
0.08,0.39667,9.33333,1.11667,6187.0,106.0,2638.174226230136
0.08,0.39667,9.33333,1.18333,3751.0,93.0,2606.2752210204453
0.08,0.39667,9.33333,1.25,2691.0,85.0,2580.0853111435517
0.08,0.39667,9.33333,1.05.1,,138.0,2681.8243323510974
0.08,0.39667,9.33333,1.05.2,,138.0,2681.8243323510974
0.08,0.39667,9.33333,1.05.3,,138.0,2681.8243323510974
0.08,0.39667,9.33333,1.05.4,,138.0,2681.8243323510974
0.08,0.39667,9.33333,1.11667.1,6187.0,106.0,2638.174226230136
0.08,0.39667,9.33333,1.11667.2,6187.0,106.0,2638.174226230136
0.08,0.39667,9.33333,1.11667.3,6187.0,106.0,2638.174226230136
0.08,0.39667,9.33333,1.25.1,2691.0,85.0,2580.0853111435517
0.08,0.39667,9.33333,1.25.2,2691.0,85.0,2580.0853111435517
0.08,0.39667,9.33333,1.25.3,2691.0,85.0,2580.0853111435517
0.08,0.39667,9.33333,1.25.4,2691.0,85.0,2580.0853111435517
0.08,0.39667,9.33333,1.25.5,2691.0,85.0,2580.0853111435517
0.08,0.39667,12.0,1.05,,138.0,3052.5074303674614
0.08,0.39667,12.0,1.11667,6575.0,106.0,3008.5691371908147
0.08,0.39667,12.0,1.18333,3987.0,94.0,2976.133207020289
0.08,0.39667,12.0,1.25,2860.0,87.0,2949.246797414299
0.08,0.39667,12.0,1.05.1,,138.0,3052.5074303674614
0.08,0.39667,12.0,1.05.2,,138.0,3052.5074303674614
0.08,0.39667,12.0,1.05.3,,138.0,3052.5074303674614
0.08,0.39667,12.0,1.05.4,,138.0,3052.5074303674614
0.08,0.39667,12.0,1.11667.1,6575.0,106.0,3008.5691371908147
0.08,0.39667,12.0,1.11667.2,6575.0,106.0,3008.5691371908147
0.08,0.39667,12.0,1.11667.3,6575.0,106.0,3008.5691371908147
0.08,0.39667,12.0,1.11667.4,6575.0,106.0,3008.5691371908147
0.08,0.39667,12.0,1.11667.5,6575.0,106.0,3008.5691371908147
0.08,0.39667,12.0,1.11667.6,6575.0,106.0,3008.5691371908147
0.08,0.39667,12.0,1.18333.1,3987.0,94.0,2976.133207020289
0.08,0.39667,12.0,1.18333.2,3987.0,94.0,2976.133207020289
0.08,0.39667,12.0,1.18333.3,3987.0,94.0,2976.133207020289
0.08,0.39667,12.0,1.18333.4,3987.0,94.0,2976.133207020289
0.08,0.39667,12.0,1.25.1,2860.0,87.0,2949.246797414299
0.08,0.39667,12.0,1.25.2,2860.0,87.0,2949.246797414299
0.08,0.39667,12.0,1.25.3,2860.0,87.0,2949.246797414299
0.08,0.69333,4.0,1.05,,136.0,1573.041391930338
0.08,0.69333,4.0,1.11667,4928.0,105.0,1530.069964198994
0.08,0.69333,4.0,1.18333,3009.0,93.0,1498.484329847472
0.08,0.69333,4.0,1.25,2166.0,85.0,1472.582857812471
0.08,0.69333,4.0,1.05.1,,136.0,1573.041391930338
0.08,0.69333,4.0,1.05.2,,136.0,1573.041391930338
0.08,0.69333,4.0,1.05.3,,136.0,1573.041391930338
0.08,0.69333,4.0,1.05.4,,136.0,1573.041391930338
0.08,0.69333,4.0,1.05.5,,136.0,1573.041391930338
0.08,0.69333,4.0,1.05.6,,136.0,1573.041391930338
0.08,0.69333,4.0,1.05.7,,136.0,1573.041391930338
0.08,0.69333,4.0,1.05.8,,136.0,1573.041391930338
0.08,0.69333,4.0,1.05.9,,136.0,1573.041391930338
0.08,0.69333,4.0,1.11667.1,4928.0,105.0,1530.069964198994
0.08,0.69333,4.0,1.18333.1,3009.0,93.0,1498.484329847472
0.08,0.69333,4.0,1.18333.2,3009.0,93.0,1498.484329847472
0.08,0.69333,4.0,1.18333.3,3009.0,93.0,1498.484329847472
0.08,0.69333,4.0,1.18333.4,3009.0,93.0,1498.484329847472
0.08,0.69333,4.0,1.18333.5,3009.0,93.0,1498.484329847472
0.08,0.69333,4.0,1.18333.6,3009.0,93.0,1498.484329847472
0.08,0.69333,4.0,1.25.1,2166.0,85.0,1472.582857812471
0.08,0.69333,4.0,1.25.2,2166.0,85.0,1472.582857812471
0.08,0.69333,6.66667,1.05,,136.0,1761.479640887829
0.08,0.69333,6.66667,1.11667,5121.0,105.0,1718.508084114263
0.08,0.69333,6.66667,1.18333,3128.0,93.0,1686.921773753526
0.08,0.69333,6.66667,1.25,2252.0,85.0,1661.018444285994
0.08,0.69333,6.66667,1.05.1,,136.0,1761.479640887829
0.08,0.69333,6.66667,1.05.2,,136.0,1761.479640887829
0.08,0.69333,6.66667,1.11667.1,5121.0,105.0,1718.508084114263
0.08,0.69333,6.66667,1.11667.2,5121.0,105.0,1718.508084114263
0.08,0.69333,6.66667,1.11667.3,5121.0,105.0,1718.508084114263
0.08,0.69333,6.66667,1.11667.4,5121.0,105.0,1718.508084114263
0.08,0.69333,6.66667,1.11667.5,5121.0,105.0,1718.508084114263
0.08,0.69333,6.66667,1.11667.6,5121.0,105.0,1718.508084114263
0.08,0.69333,6.66667,1.11667.7,5121.0,105.0,1718.508084114263
0.08,0.69333,6.66667,1.11667.8,5121.0,105.0,1718.508084114263
0.08,0.69333,6.66667,1.18333.1,3128.0,93.0,1686.921773753526
0.08,0.69333,6.66667,1.18333.2,3128.0,93.0,1686.921773753526
0.08,0.69333,6.66667,1.18333.3,3128.0,93.0,1686.921773753526
0.08,0.69333,6.66667,1.18333.4,3128.0,93.0,1686.921773753526
0.08,0.69333,6.66667,1.25.1,2252.0,85.0,1661.018444285994
0.08,0.69333,6.66667,1.25.2,2252.0,85.0,1661.018444285994
0.08,0.69333,6.66667,1.25.3,2252.0,85.0,1661.018444285994
0.08,0.69333,6.66667,1.25.4,2252.0,85.0,1661.018444285994
0.08,0.69333,6.66667,1.25.5,2252.0,85.0,1661.018444285994
0.08,0.69333,6.66667,1.25.6,2252.0,85.0,1661.018444285994
0.08,0.69333,6.66667,1.25.7,2252.0,85.0,1661.018444285994
0.08,0.69333,6.66667,1.25.8,2252.0,85.0,1661.018444285994
0.08,0.69333,9.33333,1.05,,136.0,1949.911001558188
0.08,0.69333,9.33333,1.11667,5314.0,105.0,1906.926372169888
0.08,0.69333,9.33333,1.18333,3246.0,93.0,1875.30486838109
0.08,0.69333,9.33333,1.05.1,,136.0,1949.911001558188
0.08,0.69333,9.33333,1.05.2,,136.0,1949.911001558188
0.08,0.69333,9.33333,1.05.3,,136.0,1949.911001558188
0.08,0.69333,9.33333,1.05.4,,136.0,1949.911001558188
0.08,0.69333,9.33333,1.05.5,,136.0,1949.911001558188
0.08,0.69333,9.33333,1.05.6,,136.0,1949.911001558188
0.08,0.69333,9.33333,1.18333.1,3246.0,93.0,1875.30486838109
0.08,0.69333,9.33333,1.18333.2,3246.0,93.0,1875.30486838109
0.08,0.69333,9.33333,1.18333.3,3246.0,93.0,1875.30486838109
0.08,0.69333,9.33333,1.18333.4,3246.0,93.0,1875.30486838109
0.08,0.69333,12.0,1.05,,136.0,2138.323532608177
0.08,0.69333,12.0,1.11667,5506.0,105.0,2095.1732334930084
0.08,0.69333,12.0,1.18333,3364.0,93.0,2063.2555269129975
0.08,0.69333,12.0,1.25,2422.0,86.0,2036.8943307408824
0.08,0.69333,12.0,1.05.1,,136.0,2138.323532608177
0.08,0.69333,12.0,1.11667.1,5506.0,105.0,2095.1732334930084
0.08,0.69333,12.0,1.11667.2,5506.0,105.0,2095.1732334930084
0.08,0.69333,12.0,1.11667.3,5506.0,105.0,2095.1732334930084
0.08,0.69333,12.0,1.11667.4,5506.0,105.0,2095.1732334930084
0.08,0.69333,12.0,1.11667.5,5506.0,105.0,2095.1732334930084
0.08,0.69333,12.0,1.11667.6,5506.0,105.0,2095.1732334930084
0.08,0.69333,12.0,1.18333.1,3364.0,93.0,2063.2555269129975
0.08,0.69333,12.0,1.18333.2,3364.0,93.0,2063.2555269129975
0.08,0.69333,12.0,1.18333.3,3364.0,93.0,2063.2555269129975
0.08,0.69333,12.0,1.25.1,2422.0,86.0,2036.8943307408824
0.08,0.69333,12.0,1.25.2,2422.0,86.0,2036.8943307408824
0.08,0.69333,12.0,1.25.3,2422.0,86.0,2036.8943307408824
0.08,0.69333,12.0,1.25.4,2422.0,86.0,2036.8943307408824
0.08,0.69333,12.0,1.25.5,2422.0,86.0,2036.8943307408824
0.08,0.69333,12.0,1.25.6,2422.0,86.0,2036.8943307408824
0.08,0.69333,12.0,1.25.7,2422.0,86.0,2036.8943307408824
0.08,0.99,4.0,1.05,,134.0,1130.018709463556
0.08,0.99,4.0,1.11667,4386.0,104.0,1087.662898566099
0.08,0.99,4.0,1.18333,2697.0,92.0,1056.326650049921
0.08,0.99,4.0,1.25,1949.0,85.0,1030.579855275193
0.08,0.99,4.0,1.05.1,,134.0,1130.018709463556
0.08,0.99,4.0,1.05.2,,134.0,1130.018709463556
0.08,0.99,4.0,1.05.3,,134.0,1130.018709463556
0.08,0.99,4.0,1.11667.1,4386.0,104.0,1087.662898566099
0.08,0.99,4.0,1.11667.2,4386.0,104.0,1087.662898566099
0.08,0.99,4.0,1.11667.3,4386.0,104.0,1087.662898566099
0.08,0.99,4.0,1.11667.4,4386.0,104.0,1087.662898566099
0.08,0.99,4.0,1.11667.5,4386.0,104.0,1087.662898566099
0.08,0.99,4.0,1.18333.1,2697.0,92.0,1056.326650049921
0.08,0.99,4.0,1.25.1,1949.0,85.0,1030.579855275193
0.08,0.99,4.0,1.25.2,1949.0,85.0,1030.579855275193
0.08,0.99,4.0,1.25.3,1949.0,85.0,1030.579855275193
0.08,0.99,4.0,1.25.4,1949.0,85.0,1030.579855275193
0.08,0.99,4.0,1.25.5,1949.0,85.0,1030.579855275193
0.08,0.99,4.0,1.25.6,1949.0,85.0,1030.579855275193
0.08,0.99,6.66667,1.05,,134.0,1136.163137821685
0.08,0.99,6.66667,1.11667,4392.0,104.0,1093.807325385596
0.08,0.99,6.66667,1.18333,2701.0,92.0,1062.471038296005
0.08,0.99,6.66667,1.25,1951.0,85.0,1036.724165609112
0.08,0.99,6.66667,1.05.1,,134.0,1136.163137821685
0.08,0.99,6.66667,1.05.2,,134.0,1136.163137821685
0.08,0.99,6.66667,1.05.3,,134.0,1136.163137821685
0.08,0.99,6.66667,1.05.4,,134.0,1136.163137821685
0.08,0.99,6.66667,1.11667.1,4392.0,104.0,1093.807325385596
0.08,0.99,6.66667,1.11667.2,4392.0,104.0,1093.807325385596
0.08,0.99,6.66667,1.11667.3,4392.0,104.0,1093.807325385596
0.08,0.99,6.66667,1.11667.4,4392.0,104.0,1093.807325385596
0.08,0.99,6.66667,1.11667.5,4392.0,104.0,1093.807325385596
0.08,0.99,6.66667,1.11667.6,4392.0,104.0,1093.807325385596
0.08,0.99,6.66667,1.18333.1,2701.0,92.0,1062.471038296005
0.08,0.99,6.66667,1.18333.2,2701.0,92.0,1062.471038296005
0.08,0.99,6.66667,1.18333.3,2701.0,92.0,1062.471038296005
0.08,0.99,6.66667,1.25.1,1951.0,85.0,1036.724165609112
0.08,0.99,6.66667,1.25.2,1951.0,85.0,1036.724165609112
0.08,0.99,6.66667,1.25.3,1951.0,85.0,1036.724165609112
0.08,0.99,6.66667,1.25.4,1951.0,85.0,1036.724165609112
0.08,0.99,9.33333,1.05,,134.0,1142.307386388806
0.08,0.99,9.33333,1.11667,4398.0,104.0,1099.951025963667
0.08,0.99,9.33333,1.18333,2705.0,92.0,1068.613251888044
0.08,0.99,9.33333,1.25,1954.0,85.0,1042.864117752944
0.08,0.99,9.33333,1.05.1,,134.0,1142.307386388806
0.08,0.99,9.33333,1.05.2,,134.0,1142.307386388806
0.08,0.99,9.33333,1.05.3,,134.0,1142.307386388806
0.08,0.99,9.33333,1.11667.1,4398.0,104.0,1099.951025963667
0.08,0.99,9.33333,1.11667.2,4398.0,104.0,1099.951025963667
0.08,0.99,9.33333,1.11667.3,4398.0,104.0,1099.951025963667
0.08,0.99,9.33333,1.11667.4,4398.0,104.0,1099.951025963667
0.08,0.99,9.33333,1.18333.1,2705.0,92.0,1068.613251888044
0.08,0.99,9.33333,1.18333.2,2705.0,92.0,1068.613251888044
0.08,0.99,9.33333,1.25.1,1954.0,85.0,1042.864117752944
0.08,0.99,9.33333,1.25.2,1954.0,85.0,1042.864117752944
0.08,0.99,9.33333,1.25.3,1954.0,85.0,1042.864117752944
0.08,0.99,9.33333,1.25.4,1954.0,85.0,1042.864117752944
0.08,0.99,9.33333,1.25.5,1954.0,85.0,1042.864117752944
0.08,0.99,9.33333,1.25.6,1954.0,85.0,1042.864117752944
0.08,0.99,9.33333,1.25.7,1954.0,85.0,1042.864117752944
0.08,0.99,12.0,1.05,,134.0,1148.450883012891
0.08,0.99,12.0,1.11667,4404.0,104.0,1106.088008657287
0.08,0.99,12.0,1.18333,2709.0,92.0,1074.738503714064
0.08,0.99,12.0,1.25,1957.0,85.0,1048.975101005219
0.08,0.99,12.0,1.05.1,,134.0,1148.450883012891
0.08,0.99,12.0,1.05.2,,134.0,1148.450883012891
0.08,0.99,12.0,1.05.3,,134.0,1148.450883012891
0.08,0.99,12.0,1.11667.1,4404.0,104.0,1106.088008657287
0.08,0.99,12.0,1.11667.2,4404.0,104.0,1106.088008657287
0.08,0.99,12.0,1.11667.3,4404.0,104.0,1106.088008657287
0.08,0.99,12.0,1.11667.4,4404.0,104.0,1106.088008657287
0.08,0.99,12.0,1.11667.5,4404.0,104.0,1106.088008657287
0.08,0.99,12.0,1.11667.6,4404.0,104.0,1106.088008657287
0.08,0.99,12.0,1.11667.7,4404.0,104.0,1106.088008657287
0.08,0.99,12.0,1.18333.1,2709.0,92.0,1074.738503714064
0.08,0.99,12.0,1.18333.2,2709.0,92.0,1074.738503714064
0.08,0.99,12.0,1.25.1,1957.0,85.0,1048.975101005219
0.08,0.99,12.0,1.25.2,1957.0,85.0,1048.975101005219
0.08,0.99,12.0,1.25.3,1957.0,85.0,1048.975101005219
0.08,0.99,12.0,1.25.4,1957.0,85.0,1048.975101005219
0.14,0.1,4.0,1.05,,133.0,1810.038244504473
0.14,0.1,4.0,1.11667,5087.0,104.0,1767.909085024334
0.14,0.1,4.0,1.18333,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.25,2253.0,85.0,1710.973157922651
0.14,0.1,4.0,1.05.1,,133.0,1810.038244504473
0.14,0.1,4.0,1.05.2,,133.0,1810.038244504473
0.14,0.1,4.0,1.11667.1,5087.0,104.0,1767.909085024334
0.14,0.1,4.0,1.11667.2,5087.0,104.0,1767.909085024334
0.14,0.1,4.0,1.11667.3,5087.0,104.0,1767.909085024334
0.14,0.1,4.0,1.11667.4,5087.0,104.0,1767.909085024334
0.14,0.1,4.0,1.11667.5,5087.0,104.0,1767.909085024334
0.14,0.1,4.0,1.18333.1,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.18333.10,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.18333.2,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.18333.3,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.18333.4,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.18333.5,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.18333.6,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.18333.7,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.18333.8,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.18333.9,3121.0,92.0,1736.665751562664
0.14,0.1,4.0,1.25.1,2253.0,85.0,1710.973157922651
0.14,0.1,4.0,1.25.2,2253.0,85.0,1710.973157922651
0.14,0.1,6.66667,1.05,,133.0,2116.17075745584
0.14,0.1,6.66667,1.11667,5397.0,104.0,2074.0413037142434
0.14,0.1,6.66667,1.18333,3312.0,92.0,2042.7964592539583
0.14,0.1,6.66667,1.25,2390.0,85.0,2017.100532055666
0.14,0.1,6.66667,1.05.1,,133.0,2116.17075745584
0.14,0.1,6.66667,1.05.2,,133.0,2116.17075745584
0.14,0.1,6.66667,1.05.3,,133.0,2116.17075745584
0.14,0.1,6.66667,1.05.4,,133.0,2116.17075745584
0.14,0.1,6.66667,1.05.5,,133.0,2116.17075745584
0.14,0.1,6.66667,1.05.6,,133.0,2116.17075745584
0.14,0.1,6.66667,1.05.7,,133.0,2116.17075745584
0.14,0.1,6.66667,1.11667.1,5397.0,104.0,2074.0413037142434
0.14,0.1,6.66667,1.11667.2,5397.0,104.0,2074.0413037142434
0.14,0.1,6.66667,1.18333.1,3312.0,92.0,2042.7964592539583
0.14,0.1,6.66667,1.18333.2,3312.0,92.0,2042.7964592539583
0.14,0.1,6.66667,1.18333.3,3312.0,92.0,2042.7964592539583
0.14,0.1,6.66667,1.18333.4,3312.0,92.0,2042.7964592539583
0.14,0.1,6.66667,1.18333.5,3312.0,92.0,2042.7964592539583
0.14,0.1,6.66667,1.18333.6,3312.0,92.0,2042.7964592539583
0.14,0.1,6.66667,1.18333.7,3312.0,92.0,2042.7964592539583
0.14,0.1,6.66667,1.25.1,2390.0,85.0,2017.100532055666
0.14,0.1,6.66667,1.25.2,2390.0,85.0,2017.100532055666
0.14,0.1,9.33333,1.05,,133.0,2422.2917148405977
0.14,0.1,9.33333,1.11667,5708.0,104.0,2380.1355484155556
0.14,0.1,9.33333,1.18333,3503.0,92.0,2348.8187905077802
0.14,0.1,9.33333,1.25,2528.0,85.0,2323.012930287232
0.14,0.1,9.33333,1.05.1,,133.0,2422.2917148405977
0.14,0.1,9.33333,1.05.2,,133.0,2422.2917148405977
0.14,0.1,9.33333,1.11667.1,5708.0,104.0,2380.1355484155556
0.14,0.1,9.33333,1.11667.2,5708.0,104.0,2380.1355484155556
0.14,0.1,9.33333,1.11667.3,5708.0,104.0,2380.1355484155556
0.14,0.1,9.33333,1.18333.1,3503.0,92.0,2348.8187905077802
0.14,0.1,9.33333,1.18333.2,3503.0,92.0,2348.8187905077802
0.14,0.1,9.33333,1.18333.3,3503.0,92.0,2348.8187905077802
0.14,0.1,9.33333,1.18333.4,3503.0,92.0,2348.8187905077802
0.14,0.1,9.33333,1.18333.5,3503.0,92.0,2348.8187905077802
0.14,0.1,12.0,1.05,,133.0,2728.373037685336
0.14,0.1,12.0,1.11667,6018.0,105.0,2685.9172511695288
0.14,0.1,12.0,1.18333,3693.0,93.0,2654.076449846621
0.14,0.1,12.0,1.25,2665.0,86.0,2627.5846436640436
0.14,0.1,12.0,1.05.1,,133.0,2728.373037685336
0.14,0.1,12.0,1.05.2,,133.0,2728.373037685336
0.14,0.1,12.0,1.11667.1,6018.0,105.0,2685.9172511695288
0.14,0.1,12.0,1.11667.2,6018.0,105.0,2685.9172511695288
0.14,0.1,12.0,1.11667.3,6018.0,105.0,2685.9172511695288
0.14,0.1,12.0,1.11667.4,6018.0,105.0,2685.9172511695288
0.14,0.1,12.0,1.11667.5,6018.0,105.0,2685.9172511695288
0.14,0.1,12.0,1.18333.1,3693.0,93.0,2654.076449846621
0.14,0.1,12.0,1.18333.2,3693.0,93.0,2654.076449846621
0.14,0.1,12.0,1.25.1,2665.0,86.0,2627.5846436640436
0.14,0.1,12.0,1.25.2,2665.0,86.0,2627.5846436640436
0.14,0.1,12.0,1.25.3,2665.0,86.0,2627.5846436640436
0.14,0.1,12.0,1.25.4,2665.0,86.0,2627.5846436640436
0.14,0.1,12.0,1.25.5,2665.0,86.0,2627.5846436640436
0.14,0.39667,4.0,1.05,,132.0,1606.935339376753
0.14,0.39667,4.0,1.11667,4828.0,104.0,1565.128937908085
0.14,0.39667,4.0,1.18333,2975.0,92.0,1534.021796865272
0.14,0.39667,4.0,1.25,2151.0,85.0,1508.408653681191
0.14,0.39667,4.0,1.05.1,,132.0,1606.935339376753
0.14,0.39667,4.0,1.05.2,,132.0,1606.935339376753
0.14,0.39667,4.0,1.05.3,,132.0,1606.935339376753
0.14,0.39667,4.0,1.05.4,,132.0,1606.935339376753
0.14,0.39667,4.0,1.11667.1,4828.0,104.0,1565.128937908085
0.14,0.39667,4.0,1.11667.2,4828.0,104.0,1565.128937908085
0.14,0.39667,4.0,1.11667.3,4828.0,104.0,1565.128937908085
0.14,0.39667,4.0,1.11667.4,4828.0,104.0,1565.128937908085
0.14,0.39667,4.0,1.18333.1,2975.0,92.0,1534.021796865272
0.14,0.39667,4.0,1.18333.2,2975.0,92.0,1534.021796865272
0.14,0.39667,4.0,1.18333.3,2975.0,92.0,1534.021796865272
0.14,0.39667,4.0,1.25.1,2151.0,85.0,1508.408653681191
0.14,0.39667,4.0,1.25.2,2151.0,85.0,1508.408653681191
0.14,0.39667,4.0,1.25.3,2151.0,85.0,1508.408653681191
0.14,0.39667,6.66667,1.05,,132.0,1812.154358238075
0.14,0.39667,6.66667,1.11667,5034.0,104.0,1770.347745099639
0.14,0.39667,6.66667,1.18333,3102.0,92.0,1739.23950727379
0.14,0.39667,6.66667,1.25,2243.0,85.0,1713.623946631657
0.14,0.39667,6.66667,1.05.1,,132.0,1812.154358238075
0.14,0.39667,6.66667,1.05.2,,132.0,1812.154358238075
0.14,0.39667,6.66667,1.05.3,,132.0,1812.154358238075
0.14,0.39667,6.66667,1.05.4,,132.0,1812.154358238075
0.14,0.39667,6.66667,1.11667.1,5034.0,104.0,1770.347745099639
0.14,0.39667,6.66667,1.11667.2,5034.0,104.0,1770.347745099639
0.14,0.39667,6.66667,1.11667.3,5034.0,104.0,1770.347745099639
0.14,0.39667,6.66667,1.11667.4,5034.0,104.0,1770.347745099639
0.14,0.39667,6.66667,1.18333.1,3102.0,92.0,1739.23950727379
0.14,0.39667,6.66667,1.18333.2,3102.0,92.0,1739.23950727379
0.14,0.39667,6.66667,1.18333.3,3102.0,92.0,1739.23950727379
0.14,0.39667,6.66667,1.18333.4,3102.0,92.0,1739.23950727379
0.14,0.39667,6.66667,1.18333.5,3102.0,92.0,1739.23950727379
0.14,0.39667,6.66667,1.25.1,2243.0,85.0,1713.623946631657
0.14,0.39667,6.66667,1.25.2,2243.0,85.0,1713.623946631657
0.14,0.39667,6.66667,1.25.3,2243.0,85.0,1713.623946631657
0.14,0.39667,6.66667,1.25.4,2243.0,85.0,1713.623946631657
0.14,0.39667,6.66667,1.25.5,2243.0,85.0,1713.623946631657
0.14,0.39667,6.66667,1.25.6,2243.0,85.0,1713.623946631657
0.14,0.39667,6.66667,1.25.7,2243.0,85.0,1713.623946631657
0.14,0.39667,9.33333,1.05,,132.0,2017.3658216585654
0.14,0.39667,9.33333,1.11667,5239.0,104.0,1975.540523328233
0.14,0.39667,9.33333,1.18333,3229.0,92.0,1944.381336840124
0.14,0.39667,9.33333,1.25,2335.0,85.0,1918.68790782009
0.14,0.39667,9.33333,1.05.1,,132.0,2017.3658216585654
0.14,0.39667,9.33333,1.05.2,,132.0,2017.3658216585654
0.14,0.39667,9.33333,1.05.3,,132.0,2017.3658216585654
0.14,0.39667,9.33333,1.05.4,,132.0,2017.3658216585654
0.14,0.39667,9.33333,1.11667.1,5239.0,104.0,1975.540523328233
0.14,0.39667,9.33333,1.11667.2,5239.0,104.0,1975.540523328233
0.14,0.39667,9.33333,1.11667.3,5239.0,104.0,1975.540523328233
0.14,0.39667,9.33333,1.11667.4,5239.0,104.0,1975.540523328233
0.14,0.39667,9.33333,1.18333.1,3229.0,92.0,1944.381336840124
