time,sds.I[1]&blanket.TBR=1.05,sds.I[1]&blanket.TBR=1.08,sds.I[1]&blanket.TBR=1.1,sds.I[1]&blanket.TBR=1.12,sds.I[1]&blanket.TBR=1.15,sds.I[1]&blanket.TBR=1.18,sds.I[1]&blanket.TBR=1.2,sds.I[1]&blanket.TBR=1.22,sds.I[1]&blanket.TBR=1.25
2888.0,1631.550099945076,2436.531317129232,2973.187507450174,3509.84525652763,4314.834668050665,5119.827253715005,5656.490656117328,6193.155333711462,6998.154663465051
2889.0,1631.839467708877,2437.102663109321,2973.946839097115,3510.792573986915,4316.06396449057,5121.338529436111,5658.189918184002,6195.042582249607,7000.323891928067
2890.0,1632.128854593206,2437.67402678937,2974.706187496852,3511.739907251738,4317.293275314969,5122.849818120476,5659.889192266346,6196.929841855762,7002.493130037467
2891.0,1632.41826058899,2438.24540816015,2975.46555264005,3512.687256312664,4318.522600514265,5124.36111975835,5661.58847835451,6198.81711251997,7004.662377783139
2892.0,1632.707685687156,2438.816807212432,2976.224934517377,3513.634621160254,4319.751940078865,5125.872434339983,5663.287776438639,6200.704394232272,7006.831635154967
2893.0,1632.99712987863,2439.388223936986,2976.984333119498,3514.58200178507,4320.981293999174,5127.383761855623,5664.987086508878,6202.591686982712,7009.00090214284
2894.0,1633.286593154341,2439.959658324583,2977.743748437081,3515.529398177674,4322.210662265602,5128.895102295524,5666.686408555373,6204.47899076133,7011.170178736644
2895.0,1633.576075505214,2440.531110365992,2978.503180460791,3516.476810328628,4323.440044868551,5130.406455649934,5668.385742568275,6206.366305558174,7013.339464926267
2896.0,1633.865576922176,2441.102580051984,2979.262629181294,3517.424238228495,4324.669441798428,5131.917821909104,5670.085088537726,6208.25363136328,7015.508760701596
2897.0,1634.155097396155,2441.674067373332,2980.022094589257,3518.371681867837,4325.898853045641,5133.429201063284,5671.784446453875,6210.140968166695,7017.678066052516
2898.0,1634.444636918078,2442.245572320803,2980.781576675346,3519.319141237216,4327.128278600594,5134.940593102724,5673.483816306865,6212.028315958461,7019.847380968916
2899.0,1634.73419547887,2442.817094885169,2981.541075430227,3520.266616327194,4328.357718453694,5136.451998017675,5675.183198086846,6213.915674728619,7022.016705440682
2900.0,1635.023773069459,2443.388635057201,2982.300590844567,3521.214107128333,4329.587172595348,5137.963415798386,5676.882591783962,6215.803044467212,7024.186039457702
2901.0,1635.313369680773,2443.960192827667,2983.060122909032,3522.161613631196,4330.816641015962,5139.474846435107,5678.581997388361,6217.690425164285,7026.355383009863
2902.0,1635.602985303737,2444.531768187341,2983.819671614288,3523.109135826344,4332.046123705939,5140.986289918092,5680.281414890188,6219.577816809876,7028.524736087048
2903.0,1635.892619929279,2445.103361126992,2984.579236951002,3524.05667370434,4333.27562065569,5142.497746237585,5681.980844279589,6221.465219394031,7030.69409867915
2904.0,1636.182273548326,2445.67497163739,2985.338818909839,3525.004227255746,4334.505131855616,5144.009215383841,5683.680285546712,6223.352632906792,7032.863470776051
2905.0,1636.471946151805,2446.246599709305,2986.098417481467,3525.951796471124,4335.734657296129,5145.520697347109,5685.379738681703,6225.2400573382,7035.032852367642
2906.0,1636.761637730642,2446.818245333508,2986.858032656551,3526.899381341036,4336.96419696763,5147.032192117638,5687.079203674708,6227.127492678301,7037.202243443808
2907.0,1637.051348275764,2447.389908500771,2987.617664425758,3527.846981856045,4338.193750860526,5148.54369968568,5688.778680515874,6229.014938917134,7039.371643994435
2908.0,1637.341077778099,2447.961589201862,2988.377312779753,3528.794598006712,4339.423318965226,5150.055220041485,5690.478169195345,6230.902396044743,7041.54105400941
2909.0,1637.630826228573,2448.533287427554,2989.136977709204,3529.742229783601,4340.652901272133,5151.566753175302,5692.17766970327,6232.78986405117,7043.710473478623
2910.0,1637.920593618112,2449.105003168615,2989.896659204775,3530.689877177272,4341.882497771655,5153.078299077381,5693.877182029794,6234.677342926458,7045.879902391957
2911.0,1638.210379937645,2449.676736415817,2990.656357257135,3531.637540178288,4343.112108454197,5154.589857737975,5695.576706165064,6236.56483266065,7048.049340739303
2912.0,1638.500185178098,2450.248487159929,2991.41607185695,3532.585218777212,4344.341733310167,5156.10142914733,5697.276242099226,6238.452333243788,7050.218788510544
2913.0,1638.790009330398,2450.820255391724,2992.175802994883,3533.532912964605,4345.571372329968,5157.613013295701,5698.975789822426,6240.339844665916,7052.38824569557
2914.0,1639.079852385471,2451.39204110197,2992.935550661605,3534.48062273103,4346.801025504009,5159.124610173334,5700.675349324812,6242.227366917074,7054.557712284267
2915.0,1639.369714334245,2451.963844281439,2993.695314847779,3535.428348067048,4348.030692822695,5160.636219770482,5702.37492059653,6244.114899987306,7056.72718826652
2916.0,1639.659595167647,2452.535664920901,2994.455095544072,3536.376088963223,4349.26037427643,5162.147842077394,5704.074503627724,6246.002443866654,7058.896673632219
2917.0,1639.949494876602,2453.107503011126,2995.21489274115,3537.323845410116,4350.490069855624,5163.659477084319,5705.774098408542,6247.889998545161,7061.066168371249
2918.0,1640.239413452039,2453.679358542885,2995.97470642968,3538.271617398289,4351.719779550682,5165.171124781511,5707.473704929131,6249.77756401287,7063.235672473498
2919.0,1640.529350884884,2454.251231506948,2996.734536600329,3539.219404918304,4352.949503352009,5166.682785159215,5709.173323179637,6251.665140259823,7065.405185928852
2920.0,1640.819307166065,2454.823121894087,2997.494383243762,3540.167207960724,4354.179241250012,5168.194458207687,5710.872953150206,6253.552727276063,7067.574708727199
2921.0,1641.109282286507,2455.39502969507,2998.254246350646,3541.115026516111,4355.408993235095,5169.706143917172,5712.572594830984,6255.440325051632,7069.744240858426
2922.0,1641.399276237138,2455.966954900669,2999.014125911646,3542.062860575027,4356.638759297667,5171.217842277924,5714.272248212117,6257.327933576573,7071.913782312418
2923.0,1641.689289008885,2456.538897501655,2999.774021917429,3543.010710128034,4357.868539428133,5172.729553280192,5715.971913283753,6259.215552840928,7074.083333079065
2924.0,1641.979320592674,2457.110857488798,3000.533934358662,3543.958575165695,4359.098333616899,5174.241276914225,5717.671590036037,6261.103182834739,7076.252893148251
2925.0,1642.269370979433,2457.682834852867,3001.293863226011,3544.906455678571,4360.328141854372,5175.753013170274,5719.371278459117,6262.99082354805,7078.422462509865
2926.0,1642.559440160089,2458.254829584635,3002.053808510142,3545.854351657224,4361.557964130957,5177.26476203859,5721.070978543137,6264.878474970903,7080.592041153794
2927.0,1642.849528125568,2458.82684167487,3002.813770201722,3546.802263092218,4362.78780043706,5178.776523509423,5722.770690278246,6266.766137093342,7082.761629069923
2928.0,1643.139634866797,2459.398871114344,3003.573748291415,3547.750189974113,4364.017650763087,5180.288297573022,5724.470413654588,6268.653809905407,7084.931226248141
2929.0,1643.429760374704,2459.970917893827,3004.33374276989,3548.698132293473,4365.247515099446,5181.800084219639,5726.170148662311,6270.541493397141,7087.100832678333
2930.0,1643.719904640215,2460.542982004089,3005.093753627812,3549.646090040859,4366.477393436542,5183.311883439523,5727.86989529156,6272.429187558589,7089.270448350388
2931.0,1644.010067654256,2461.115063435902,3005.853780855847,3550.594063206834,4367.70728576478,5184.823695222924,5729.569653532481,6274.31689237979,7091.440073254193
2932.0,1644.300249407755,2461.687162180036,3006.613824444662,3551.542051781959,4368.937192074566,5186.335519560094,5731.269423375224,6276.204607850789,7093.609707379632
2933.0,1644.59044989164,2462.25927822726,3007.373884384924,3552.490055756797,4370.167112356309,5187.847356441281,5732.969204809931,6278.09233396163,7095.779350716596
2934.0,1644.880669096835,2462.831411568345,3008.133960667297,3553.438075121911,4371.397046600413,5189.359205856736,5734.668997826751,6279.980070702351,7097.949003254968
2935.0,1645.17090701427,2463.403562194063,3008.894053282449,3554.386109867861,4372.626994797285,5190.871067796709,5736.36880241583,6281.867818062998,7100.11866498464
2936.0,1645.46116363487,2463.975730095183,3009.654162221047,3555.334159985211,4373.85695693733,5192.382942251454,5738.068618567313,6283.755576033613,7102.288335895493
2937.0,1645.751438949562,2464.547915262476,3010.414287473754,3556.282225464522,4375.086933010955,5193.894829211215,5739.768446271348,6285.643344604237,7104.458015977419
2938.0,1646.041732949273,2465.120117686713,3011.174429031241,3557.230306296357,4376.316923008565,5195.406728666245,5741.46828551808,6287.531123764914,7106.627705220301
2939.0,1646.332045624931,2465.692337358662,3011.93458688417,3558.178402471278,4377.546926920568,5196.918640606796,5743.168136297656,6289.418913505687,7108.797403614029
2940.0,1646.622376967462,2466.264574269097,3012.69476102321,3559.126513979847,4378.776944737368,5198.430565023114,5744.867998600221,6291.306713816599,7110.967111148489
2941.0,1646.912726967792,2466.836828408786,3013.454951439026,3560.074640812626,4380.006976449373,5199.942501905453,5746.567872415924,6293.19452468769,7113.136827813567
2942.0,1647.20309561685,2467.409099768501,3014.215158122284,3561.022782960177,4381.237022046988,5201.454451244062,5748.26775773491,6295.082346109005,7115.306553599151
2943.0,1647.493482905561,2467.981388339011,3014.975381063652,3561.970940413063,4382.46708152062,5202.966413029192,5749.967654547326,6296.970178070585,7117.476288495127
2944.0,1647.783888824853,2468.553694111087,3015.735620253794,3562.919113161846,4383.697154860674,5204.478387251091,5751.667562843319,6298.858020562471,7119.646032491383
2945.0,1648.074313365652,2469.1260170755,3016.495875683378,3563.867301197088,4384.927242057557,5205.990373900012,5753.367482613031,6300.74587357471,7121.815785577806
2946.0,1648.364756518886,2469.69835722302,3017.25614734307,3564.81550450935,4386.157343101675,5207.502372966203,5755.067413846614,6302.633737097343,7123.985547744282
2947.0,1648.655218275482,2470.270714544418,3018.016435223536,3565.763723089196,4387.387457983434,5209.014384439915,5756.767356534211,6304.521611120411,7126.155318980699
2948.0,1648.945698626365,2470.843089030464,3018.776739315443,3566.711956927188,4388.617586693239,5210.526408311399,5758.467310665968,6306.409495633958,7128.325099276944
2949.0,1649.236197562464,2471.415480671928,3019.537059609456,3567.660206013887,4389.847729221498,5212.038444570904,5760.167276232034,6308.297390628024,7130.494888622903
2950.0,1649.526715074705,2471.987889459582,3020.297396096241,3568.608470339855,4391.077885558617,5213.550493208682,5761.867253222554,6310.185296092655,7132.664687008462
2951.0,1649.817251154014,2472.560315384195,3021.057748766466,3569.556749895656,4392.308055695001,5215.06255421498,5763.567241627675,6312.073212017892,7134.834494423511
2952.0,1650.10780579132,2473.132758436538,3021.818117610796,3570.505044671851,4393.538239621056,5216.574627580052,5765.267241437541,6313.961138393777,7137.004310857935
2953.0,1650.398378977548,2473.705218607381,3022.578502619899,3571.453354659001,4394.768437327189,5218.086713294146,5766.967252642302,6315.849075210354,7139.17413630162
2954.0,1650.688970703626,2474.277695887496,3023.338903784439,3572.40167984767,4395.998648803805,5219.598811347512,5768.667275232101,6317.737022457665,7141.343970744456
2955.0,1650.979580960481,2474.850190267651,3024.099321095084,3573.350020228421,4397.228874041312,5221.110921730401,5770.367309197087,6319.624980125753,7143.513814176328
2956.0,1651.270209739039,2475.422701738619,3024.859754542499,3574.298375791814,4398.459113030116,5222.623044433063,5772.067354527404,6321.512948204658,7145.683666587123
2957.0,1651.560857030227,2475.995230291169,3025.620204117351,3575.246746528411,4399.68936576062,5224.13517944575,5773.7674112132,6323.400926684426,7147.853527966728
2958.0,1651.851522824973,2476.567775916072,3026.380669810307,3576.195132428776,4400.919632223234,5225.647326758708,5775.46747924462,6325.288915555097,7150.02339830503
2959.0,1652.142207114202,2477.140338604097,3027.141151612031,3577.14353348347,4402.149912408361,5227.159486362191,5777.167558611812,6327.176914806715,7152.193277591916
2960.0,1652.432909888843,2477.712918346018,3027.901649513191,3578.091949683055,4403.380206306409,5228.671658246449,5778.867649304922,6329.064924429322,7154.363165817274
2961.0,1652.723631139822,2478.285515132602,3028.662163504454,3579.040381018094,4404.610513907784,5230.18384240173,5780.567751314095,6330.952944412962,7156.533062970988
2962.0,1653.014370858065,2478.858128954621,3029.422693576485,3579.988827479148,4405.840835202892,5231.696038818286,5782.26786462948,6332.840974747673,7158.702969042949
2963.0,1653.3051290345,2479.430759802845,3030.183239719951,3580.937289056782,4407.071170182139,5233.208247486366,5783.96798924122,6334.729015423504,7160.87288402304
2964.0,1653.595905660054,2480.003407668044,3030.943801925517,3581.885765741554,4408.301518835931,5234.720468396221,5785.668125139465,6336.617066430494,7163.042807901152
2965.0,1653.886700725654,2480.57607254099,3031.70438018385,3582.834257524029,4409.531881154674,5236.232701538102,5787.368272314357,6338.505127758684,7165.212740667168
2966.0,1654.177514222226,2481.148754412452,3032.464974485617,3583.782764394768,4410.762257128774,5237.744946902258,5789.068430756047,6340.393199398121,7167.382682310978
2967.0,1654.468346140697,2481.721453273202,3033.225584821484,3584.731286344335,4411.992646748638,5239.257204478939,5790.768600454679,6342.281281338844,7169.552632822467
2968.0,1654.759196471995,2482.294169114009,3033.986211182117,3585.67982336329,4413.223050004672,5240.769474258396,5792.468781400396,6344.169373570897,7171.722592191523
2969.0,1655.050065207045,2482.866901925644,3034.746853558182,3586.628375442196,4414.45346688728,5242.281756230879,5794.168973583352,6346.057476084322,7173.892560408032
2970.0,1655.340952336776,2483.439651698878,3035.507511940346,3587.576942571615,4415.683897386871,5243.794050386638,5795.869176993689,6347.945588869161,7176.062537461883
2971.0,1655.631857852114,2484.012418424481,3036.268186319274,3588.525524742109,4416.91434149385,5245.306356715923,5797.569391621551,6349.833711915458,7178.232523342961
2972.0,1655.922781743985,2484.585202093223,3037.028876685634,3589.474121944241,4418.144799198622,5246.818675208986,5799.26961745709,6351.721845213256,7180.402518041155
2973.0,1656.213724003317,2485.158002695875,3037.789583030092,3590.422734168572,4419.375270491595,5248.331005856076,5800.969854490447,6353.609988752595,7182.572521546348
2974.0,1656.504684621037,2485.730820223207,3038.550305343313,3591.371361405665,4420.605755363174,5249.843348647441,5802.670102711772,6355.49814252352,7184.742533848431
2975.0,1656.795663588071,2486.30365466599,3039.311043615964,3592.320003646083,4421.836253803765,5251.355703573336,5804.37036211121,6357.386306516072,7186.912554937288
2976.0,1657.086660895347,2486.876506014995,3040.071797838711,3593.268660880386,4423.066765803776,5252.868070624007,5806.070632678908,6359.274480720294,7189.08258480281
2977.0,1657.377676533791,2487.449374260991,3040.832568002221,3594.217333099138,4424.29729135361,5254.380449789705,5807.77091440501,6361.16266512623,7191.25262343488
2978.0,1657.66871049433,2488.02225939475,3041.59335409716,3595.1660202929,4425.527830443676,5255.892841060683,5809.471207279665,6363.05085972392,7193.422670823385
2979.0,1657.959762767892,2488.595161407041,3042.354156114194,3596.114722452234,4426.758383064378,5257.405244427188,5811.171511293018,6364.939064503407,7195.592726958215
2980.0,1658.250833345402,2489.168080288636,3043.11497404399,3597.063439567704,4427.988949206124,5258.917659879472,5812.871826435216,6366.827279454737,7197.762791829255
2981.0,1658.541922217788,2489.741016030304,3043.875807877212,3598.01217162987,4429.219528859319,5260.430087407784,5814.572152696407,6368.715504567948,7199.932865426393
2982.0,1658.833029375978,2490.313968622817,3044.636657604529,3598.960918629296,4430.450122014368,5261.942527002376,5816.272490066734,6370.603739833085,7202.102947739514
2983.0,1659.124154810896,2490.886938056944,3045.397523216607,3599.909680556543,4431.680728661679,5263.454978653495,5817.972838536346,6372.491985240191,7204.273038758506
2984.0,1659.415298513472,2491.459924323457,3046.158404704112,3600.858457402174,4432.911348791658,5264.967442351395,5819.673198095388,6374.380240779306,7206.443138473258
2985.0,1659.706460474631,2492.032927413125,3046.919302057709,3601.80724915675,4434.141982394711,5266.479918086325,5821.373568734007,6376.268506440476,7208.613246873654
2986.0,1659.997640685301,2492.605947316718,3047.680215268064,3602.756055810834,4435.372629461243,5267.992405848534,5823.073950442346,6378.15678221374,7210.783363949581
2987.0,1660.288839136407,2493.178984025009,3048.441144325846,3603.704877354988,4436.603289981662,5269.504905628273,5824.774343210558,6380.045068089144,7212.953489690929
2988.0,1660.580055818878,2493.752037528767,3049.20208922172,3604.653713779775,4437.833963946372,5271.017417415792,5826.474747028786,6381.933364056728,7215.123624087581
2989.0,1660.871290723641,2494.325107818762,3049.963049946351,3605.602565075755,4439.06465134578,5272.529941201342,5828.175161887174,6383.821670106537,7217.293767129428
2990.0,1661.162543841621,2494.898194885765,3050.724026490407,3606.551431233492,4440.295352170293,5274.042476975173,5829.875587775871,6385.70998622861,7219.463918806353
2991.0,1661.453815163746,2495.471298720547,3051.485018844554,3607.500312243548,4441.526066410316,5275.555024727534,5831.576024685024,6387.598312412992,7221.634079108247
2992.0,1661.74510494301,2496.044419581036,3052.246027269938,3608.44920837026,4442.756794334939,5277.067584732235,5833.276472891573,6389.486648939746,7223.804248319834
2993.0,1662.036413201134,2496.617557489396,3053.007051789009,3609.39811963636,4443.987535967312,5278.580157012844,5834.976932419362,6391.374995832993,7225.974426465651
2994.0,1662.327739650137,2497.190712152071,3053.768092104572,3610.347045741044,4445.218291001253,5280.092741257833,5836.677402953316,6393.263352774117,7228.144613221793
2995.0,1662.619084281073,2497.76388355996,3054.529148207423,3611.295986675003,4446.449059427302,5281.605337457589,5838.377884483721,6395.151719753304,7230.314808578293
2996.0,1662.910447084995,2498.337071703962,3055.290220088358,3612.244942428933,4447.679841235999,5283.117945602499,5840.078377000857,6397.040096760734,7232.485012525177
2997.0,1663.201828052955,2498.910276574975,3056.051307738174,3613.193912993528,4448.910636417883,5284.630565682947,5841.778880495011,6398.928483786587,7234.655225052474
2998.0,1663.493227176007,2499.4834981639,3056.812411147667,3614.14289835948,4450.141444963497,5286.143197689322,5843.479394956466,6400.816880821048,7236.825446150213
2999.0,1663.784644445203,2500.056736461635,3057.573530307633,3615.091898517484,4451.372266863377,5287.655841612011,5845.179920375509,6402.705287854297,7238.995675808423
3000.0,1664.076079851596,2500.629991459078,3058.334665208869,3616.040913458234,4452.603102108066,5289.168497441398,5846.880456742421,6404.593704876519,7241.165914017131
3000.000000350062,1664.07607995362,2500.629991659756,3058.334665475316,3616.040913790451,4452.603102538938,5289.168497970924,5846.880457337717,6404.593705537583,7241.165914776851
3000.000000350062,1664.07607995362,2500.629991659756,3058.334665475316,3616.040913790451,4452.603102538938,5289.168497970924,5846.880457337717,6404.593705537583,7241.165914776851
3001.0,1664.367530433537,2501.203260139953,3059.09581279889,3616.989940093129,4453.833947554915,5290.681161980903,5848.581000824727,6406.482128619376,7243.336157454298
3002.0,1664.658999136287,2501.77654550397,3059.856976113496,3617.938981493966,4455.064806329588,5292.193838409944,5850.281555837616,6408.370562333796,7245.506409424368
3003.0,1664.950485946743,2502.349847537781,3060.618155139176,3618.888037647072,4456.295678418168,5293.706526714359,5851.982121766765,6410.259006005292,7247.676669912612
3004.0,1665.241990863968,2502.92316624043,3061.379349874963,3619.837108551469,4457.526563819662,5295.219226893135,5853.682698611151,6412.147459632828,7249.846938917979
3005.0,1665.533513856057,2503.49650157945,3062.140560288014,3620.786194173936,4458.757462500287,5296.731938911931,5855.383286336058,6414.035923181316,7252.017216404821
3006.0,1665.825054928874,2504.069853560808,3062.901786384363,3621.735294520579,4459.988374466253,5298.244662777059,5857.083884947867,6415.924396657206,7254.187502379691
3007.0,1666.116614084653,2504.643222186775,3063.663028166311,3622.684409593725,4461.219299719923,5299.757398490921,5858.784494449009,6417.812880062955,7256.357796845085
3008.0,1666.408191323393,2505.216607457354,3064.424285633858,3623.633539393373,4462.450238261298,5301.27014605352,5860.485114839482,6419.70137339856,7258.528099801002
3009.0,1666.699786549439,2505.790009275212,3065.185558688558,3624.582683819963,4463.681189989151,5302.782905361959,5862.185746015283,6421.589876558914,7260.698411140669
3010.0,1666.991399792255,2506.36342767033,3065.946847360732,3625.53184290416,4464.91215493466,5304.295676447933,5863.88638800845,6423.478389576389,7262.868730896977
3011.0,1667.283031069821,2506.936862661001,3066.708151668888,3626.481016664681,4466.143133116854,5305.808459330783,5865.587040838529,6425.366912470744,7265.039059089993
3012.0,1667.574680382136,2507.510314247227,3067.469471613023,3627.430205101523,4467.374124535731,5307.321254010509,5867.287704505521,6427.255445241979,7267.209395719718
3013.0,1667.866347729201,2508.083782429007,3068.230807193139,3628.379408214687,4468.605129191295,5308.834060487109,5868.988379009425,6429.143987890094,7269.379740786151
3014.0,1668.158033111015,2508.657267206342,3068.992158409235,3629.328626004173,4469.836147083541,5310.346878760584,5870.689064350242,6431.03254041509,7271.550094289292
3015.0,1668.449736527579,2509.23076857923,3069.753525261312,3630.277858469982,4471.067178212471,5311.859708830935,5872.389760527973,6432.921102816966,7273.720456229144
3016.0,1668.741457978893,2509.804286547673,3070.514907749369,3631.227105612113,4472.298222578087,5313.372550698162,5874.090467542616,6434.809675095721,7275.890826605702
3017.0,1669.033197203248,2510.377820845427,3071.276305604143,3632.176367158286,4473.529279903589,5314.885404080951,5875.791185109854,6436.698256964034,7278.061205127146
3018.0,1669.324954222043,2510.95137149426,3072.037718847651,3633.125643130766,4474.760350211608,5316.398269002305,5877.491913252932,6438.586848445398,7280.231591817334
3019.0,1669.616729179285,2511.524938640679,3072.799147628059,3634.074933679377,4475.991433654458,5317.911145617019,5879.192652128303,6440.475449697916,7282.401986836848
3020.0,1669.908522074976,2512.098522284681,3073.560591945366,3635.024238804119,4477.222530232138,5319.424033925093,5880.893401735964,6442.364060721586,7284.572390185687
3021.0,1670.200332909116,2512.672122426268,3074.322051799572,3635.973558504993,4478.453639944649,5320.936933926527,5882.594162075919,6444.25268151641,7286.742801863853
3022.0,1670.492161681703,2513.245739065439,3075.083527190678,3636.922892781997,4479.68476279199,5322.449845621322,5884.294933148165,6446.141312082387,7288.913221871343
3023.0,1670.78400839274,2513.819372202195,3075.845018118682,3637.872241635133,4480.915898774161,5323.962769009479,5885.995714952702,6448.02995241952,7291.083650208159
3024.0,1671.075873042224,2514.393021836534,3076.606524583587,3638.8216050644,4482.147047891163,5325.475704090994,5887.696507489532,6449.918602527805,7293.254086874301
3025.0,1671.367755630157,2514.966687968459,3077.36804658539,3639.770983069799,4483.378210142996,5326.988650865871,5889.397310758653,6451.807262407243,7295.424531869768
3026.0,1671.659656156539,2515.540370597967,3078.129584124093,3640.720375651329,4484.609385529659,5328.501609334107,5891.098124760066,6453.695932057836,7297.594985194561
3027.0,1671.951574621368,2516.11406972506,3078.891137199695,3641.66978280899,4485.840574051153,5330.014579495704,5892.798949493769,6455.584611479582,7299.765446848679
3028.0,1672.243511024646,2516.687785349738,3079.652705812197,3642.619204542782,4487.071775707476,5331.527561350662,5894.499784959766,6457.473300672482,7301.935916832123
3029.0,1672.535465366373,2517.261517471999,3080.414289961598,3643.568640852706,4488.302990498631,5333.04055489898,5896.200631158054,6459.361999636535,7304.106395144893
3030.0,1672.827437646548,2517.835266091844,3081.175889647899,3644.518091738761,4489.534218424616,5334.553560140658,5897.901488088633,6461.250708371743,7306.276881786987
3031.0,1673.119427865171,2518.409031209275,3081.937504871098,3645.467557200946,4490.765459485431,5336.066577075697,5899.602355751505,6463.139426878103,7308.447376758409
3032.0,1673.411436022242,2518.98281282429,3082.699135631197,3646.417037239265,4491.996713681076,5337.579605704097,5901.303234146669,6465.028155155617,7310.617880059154
3033.0,1673.703461747421,2519.556610560187,3083.46078154726,3647.366531468545,4493.227980620042,5339.092645628009,5903.004122872056,6466.916892797998,7312.788391276616
3034.0,1673.995504074079,2520.130423433747,3084.22244162501,3648.316038883466,4494.45925928045,5340.605695809018,5904.705020878231,6468.8056387448,7314.958909333841
3035.0,1674.287564147892,2520.704252610311,3084.984117042891,3649.265560675565,4495.690550873459,5342.118757477885,5906.405929409017,6470.694394252893,7317.129435507261
3036.0,1674.579641968857,2521.278098089879,3085.745807800904,3650.215096844842,4496.921855399068,5343.63183063461,5908.106848464409,6472.583159322279,7319.299969796881
3037.0,1674.871737536977,2521.851959872452,3086.50751389905,3651.164647391298,4498.153172857278,5345.144915279193,5909.807778044412,6474.471933952956,7321.470512202697
3038.0,1675.163850852249,2522.425837958031,3087.269235337328,3652.114212314931,4499.38450324809,5346.658011411634,5911.508718149023,6476.360718144924,7323.641062724711
3039.0,1675.455981914675,2522.999732346613,3088.030972115738,3653.063791615743,4500.615846571503,5348.171119031932,5913.209668778244,6478.249511898184,7325.811621362921
3040.0,1675.748130724254,2523.573643038201,3088.79272423428,3654.013385293732,4501.847202827517,5349.684238140089,5914.910629932074,6480.138315212736,7327.982188117328
3041.0,1676.040297280987,2524.147570032793,3089.554491692955,3654.9629933489,4503.078572016132,5351.197368736104,5916.611601610512,6482.02712808858,7330.152762987934
3042.0,1676.332481584873,2524.721513330391,3090.316274491762,3655.912615781245,4504.309954137348,5352.710510819976,5918.312583813558,6483.915950525716,7332.323345974735
3043.0,1676.624683635913,2525.295472930992,3091.0780726307,3656.862252590769,4505.541349191164,5354.223664391707,5920.013576541214,6485.804782524142,7334.493937077735
3044.0,1676.916903434106,2525.869448834599,3091.839886109771,3657.811903777471,4506.772757177583,5355.736829451295,5921.714579793479,6487.693624083861,7336.664536296931
3045.0,1677.209140979452,2526.44344104121,3092.601714928975,3658.76156934135,4508.004178096601,5357.250005998741,5923.415593570354,6489.582475204871,7338.835143632325
3046.0,1677.501396271952,2527.017449550827,3093.36355908831,3659.711249282409,4509.235611948222,5358.763194034045,5925.116617871837,6491.471335887173,7341.005759083915
3047.0,1677.793669311605,2527.591474363448,3094.125418587777,3660.660943600645,4510.467058732443,5360.276393557208,5926.817652697929,6493.360206130767,7343.176382651704
3048.0,1678.085960098411,2528.165515479074,3094.887293427377,3661.610652296059,4511.698518449264,5361.789604568229,5928.518698048628,6495.249085935652,7345.347014335688
3049.0,1678.378268632371,2528.739572897704,3095.64918360711,3662.560375368651,4512.929991098688,5363.302827067107,5930.219753923938,6497.137975301829,7347.517654135871
3050.0,1678.670594913484,2529.31364661934,3096.411089126973,3663.510112818421,4514.161476680712,5364.816061053843,5931.920820323857,6499.026874229298,7349.68830205225
3051.0,1678.962938941751,2529.88773664398,3097.17300998697,3664.45986464537,4515.392975195337,5366.329306528437,5933.621897248384,6500.915782718058,7351.858958084826
3052.0,1679.255300717171,2530.461842971625,3097.934946187098,3665.409630849496,4516.624486642564,5367.84256349089,5935.32298469752,6502.804700768111,7354.0296222336
3053.0,1679.547680239744,2531.035965602274,3098.696897727359,3666.359411430801,4517.856011022391,5369.355831941199,5937.024082671266,6504.693628379454,7356.200294498571
3054.0,1679.840077509471,2531.610104535929,3099.458864607752,3667.309206389283,4519.08754833482,5370.869111879368,5938.72519116962,6506.582565552089,7358.370974879738
3055.0,1680.132492526351,2532.184259772588,3100.220846828277,3668.259015724944,4520.319098579849,5372.382403305393,5940.426310192583,6508.471512286016,7360.541663377104
3056.0,1680.424925290384,2532.758431312252,3100.982844388934,3669.208839437783,4521.55066175748,5373.895706219277,5942.127439740155,6510.360468581235,7362.712359990666
3057.0,1680.717375801572,2533.332619154921,3101.744857289723,3670.1586775278,4522.782237867711,5375.409020621018,5943.828579812335,6512.249434437746,7364.883064720426
3058.0,1681.009844059912,2533.906823300595,3102.506885530644,3671.108529994995,4524.013826910544,5376.922346510619,5945.529730409125,6514.138409855547,7367.053777566382
3059.0,1681.302330065405,2534.481043749272,3103.268929111699,3672.058396839367,4525.245428885978,5378.435683888077,5947.230891530525,6516.027394834641,7369.224498528537
3060.0,1681.594833818053,2535.055280500956,3104.030988032885,3673.008278060919,4526.477043794012,5379.949032753392,5948.932063176532,6517.916389375026,7371.395227606889
3061.0,1681.887355317853,2535.629533555643,3104.793062294203,3673.958173659648,4527.708671634648,5381.462393106566,5950.633245347148,6519.805393476704,7373.565964801436
3062.0,1682.179894564807,2536.203802913336,3105.555151895653,3674.908083635555,4528.940312407885,5382.975764947598,5952.334438042374,6521.694407139673,7375.736710112182
3063.0,1682.472451558914,2536.778088574034,3106.317256837236,3675.85800798864,4530.171966113722,5384.489148276487,5954.035641262209,6523.583430363933,7377.907463539124
3064.0,1682.765026300175,2537.352390537736,3107.07937711895,3676.807946718904,4531.403632752163,5386.002543093235,5955.736855006652,6525.472463149486,7380.078225082263
