Parameter,S1,ST,S1_conf,ST_conf
plasma1.fb,0.005051771717973737,0.9127726457553332,0.07219788946059674,0.07393458809725857
tep_fep.to_SDS_Fraction[1],0.05346925737139689,0.8851225444870796,0.12934950493329617,0.08269651981904338
i_iss.T,0.08094341309501751,1.5019024931034888,0.1621945620383931,1.8051366548566536
blanket.TBR,-0.006461230678891562,0.9764858998617668,0.09585941095874657,0.08998021378546703
